PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,"Otros impuestos sobre la producción, el consumo y las transacciones",1368410,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Adicionales,695936,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Para educación,695936,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,15871367,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,15871367,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Derechos,136924435,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",123783675,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Registros,21634914,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Registro civil,1107076,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,20527838,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Certificaciones y constancias,2332814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Educación pública,2332814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Licencias y permisos,90363493,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Empresas de transporte,34079200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Licencias y permisos diversos,56284293,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Servicios de vialidad y transporte,9452454,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,9452454,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Otros Derechos,13140760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Productos,4737122,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Productos de tipo corriente,3901274,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Arrendamientos,18167,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Establecimientos y empresas,3883107,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Establecimientos diversos,3883107,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Productos de tipo capital,835848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Enajenación o venta de bienes,835848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,835848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Aprovechamientos,20535651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Aprovechamientos de tipo corriente,16530344,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Rezagos,271804,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Recargos,1174158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Multas,9446622,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,5115024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,23758,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Gastos de ejecución,498978,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Otros aprovechamientos,4005307,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Participaciones federales,715077785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Otras participaciones,715077785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Participaciones diversas,715077785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Aportaciones federales,7171749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Recursos federales reasignados,7171749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Recursos federales diversos,7171749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Subpartida Genérica,Otros recursos federales,7171749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Capítulo,Financiamiento,153579784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Concepto,Empréstitos,153579784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,25,Ingresos,Partida Genérica,Empréstitos diversos,153579784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Tema,Total de egresos,1379385521,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Servicios personales,717145901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Remuneraciones al personal,717145901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Partida Genérica,Dependencias diversas,717145901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Materiales y suministros,3992458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Materiales y suministros diversos,3992458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",25600385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Transferencias internas y asignaciones al sector público,25600385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Partida Genérica,A poderes,25600385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Subpartida Genérica,Legislativo,8480429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Subpartida Genérica,Judicial,17119956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Inversión pública,205039687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Obra pública en bienes de dominio público,205039687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,205039687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Recursos asignados a municipios,230223981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Participaciones,230223981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Partida Genérica,Otras participaciones,230223981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Otros egresos,5092811,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Egresos diversos,5092811,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Deuda pública,20331257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Concepto,Amortización de la deuda pública,20331257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,20331257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Egresos,Capítulo,Disponibilidad final,171959041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Tema,Total de ingresos,1379385521,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Impuestos,70023068,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Impuesto sobre los Ingresos,51144901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Impuesto sobre nómina,51144901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Impuestos sobre el Patrimonio,7067369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,7067369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",894847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Actividades mercantiles,894847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Adicionales,10915951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Para obras de infraestructura urbana,10915951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,24225116,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,24225116,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Derechos,31290149,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",31290149,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Registros,23861996,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Registro civil,1757444,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,22104552,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Licencias y permisos,380533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Empresas de transporte,375084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Licencias y permisos diversos,5449,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Servicios de vialidad y transporte,7047620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,7047620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Productos,8157046,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Productos de tipo corriente,6710043,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Intereses,6710043,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Productos de tipo capital,1445503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Enajenación o venta de bienes,1445503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Bienes muebles,589845,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Bienes inmuebles,855658,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Otros productos,1500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Aprovechamientos,29727966,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Aprovechamientos de tipo corriente,29523254,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Rezagos,710096,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Recargos,11515626,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Multas,4858162,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,10121641,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,1386599,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Gastos de ejecución,931130,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Otros aprovechamientos,204712,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Participaciones federales,905307567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Otras participaciones,905307567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Participaciones diversas,905307567,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Aportaciones federales,76615624,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Recursos federales reasignados,76615624,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Recursos federales diversos,76615624,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Subpartida Genérica,Otros recursos federales,76615624,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Financiamiento,219505832,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Concepto,Empréstitos,219505832,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Partida Genérica,Empréstitos diversos,219505832,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,26,Ingresos,Capítulo,Disponibilidad inicial,14533153,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Tema,Total de egresos,1816768000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Capítulo,Servicios personales,310559000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Concepto,Remuneraciones al personal,310559000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Dependencias diversas,310559000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Capítulo,Servicios generales,1410000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Concepto,Otros servicios generales,1410000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Otros servicios generales,1410000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",296603000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Concepto,Transferencias internas y asignaciones al sector público,296603000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,A poderes,13490000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Subpartida Genérica,Legislativo,5385000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Subpartida Genérica,Judicial,8105000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,A instituciones del gobierno según función,21902000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Subpartida Genérica,Instituciones y programas de educación,4849000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,17053000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Diversas transferencias,261211000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Subpartida Genérica,Otras transferencias,261211000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Capítulo,Inversión pública,513499000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Concepto,Obra pública en bienes de dominio público,513499000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Edificación no habitacional,148249000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Subpartida Genérica,Escuelas,148249000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Construcción de vías de comunicación,100661000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,264589000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Capítulo,Recursos asignados a municipios,694697000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Concepto,Recursos reasignados a municipios,694697000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Egresos,Partida Genérica,Recursos federales por convenio,694697000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Tema,Total de ingresos,1816768000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Capítulo,Impuestos,6792137,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Impuesto sobre los Ingresos,6384545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Impuesto sobre nómina,6372726,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Otros impuestos sobre ingresos,11819,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Impuestos sobre el Patrimonio,407592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,407592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,6176089,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,6176089,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Capítulo,Derechos,10129308,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4545518,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Registros,3272330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Registro civil,10451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,3252590,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,9289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Certificaciones y constancias,11499,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Educación pública,11499,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Servicios de vialidad y transporte,1261689,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,1261689,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Otros Derechos,5583790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Capítulo,Productos,44815114,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Productos de tipo corriente,43325938,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Intereses,16166455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Establecimientos y empresas,27159483,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Establecimientos diversos,27159483,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Productos de tipo capital,1489176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Enajenación o venta de bienes,1489176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,1489176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Capítulo,Aprovechamientos,10853334,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Aprovechamientos de tipo corriente,9123747,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Rezagos,525038,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Recargos,260821,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Multas,3940348,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,11682,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,345454,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Partida Genérica,Gastos de ejecución,4040404,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Otros aprovechamientos,1729587,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Capítulo,Participaciones federales,1221678557,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,27,Ingresos,Concepto,Otras participaciones,1221678557,Cifras Definitivas
