PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Partida Genérica,Otras participaciones,567283084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Capítulo,Otros egresos,5272539638,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Concepto,Egresos diversos,5272539638,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Capítulo,Deuda pública,152315320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Concepto,Amortización de la deuda pública,152315320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,152315320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Egresos,Capítulo,Disponibilidad final,78508169,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Tema,Total de ingresos,8170185627,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Impuestos,273503934,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Impuesto sobre los Ingresos,228114758,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Impuesto sobre nómina,228114758,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Impuestos sobre el Patrimonio,99252,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,99252,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",45289924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Actividades mercantiles,42871221,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,2418703,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,5272539638,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,5272539638,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Derechos,186834680,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",185541376,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Registros,60233469,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,59569913,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,663556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Certificaciones y constancias,2252868,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,2252868,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Licencias y permisos,118374669,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Empresas de transporte,118374669,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Inspecciones,4680370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Inspecciones diversas,4680370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Otros Derechos,1293304,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Productos,43460693,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Productos de tipo corriente,32128320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Intereses,19237256,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Establecimientos y empresas,12891064,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Establecimientos diversos,12891064,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Productos de tipo capital,11330496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Enajenación o venta de bienes,11330496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,11330496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Otros productos,1877,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Aprovechamientos,212943475,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Aprovechamientos de tipo corriente,198595317,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Rezagos,22165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Recargos,3050694,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Multas,52162713,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Gastos de ejecución,143359745,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Otros aprovechamientos,14348158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Participaciones federales,2090572809,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Otras participaciones,2090572809,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Participaciones diversas,2090572809,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Aportaciones federales,87859573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Concepto,Recursos federales reasignados,87859573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Partida Genérica,Recursos federales diversos,87859573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Subpartida Genérica,Otros recursos federales,87859573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,14,Ingresos,Capítulo,Disponibilidad inicial,2470825,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Tema,Total de egresos,8260051300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Servicios personales,2265141500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Remuneraciones al personal,2265141500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,Dependencias diversas,2265141500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Materiales y suministros,90959400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Materiales y suministros diversos,90959400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Servicios generales,332883500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Otros servicios generales,332883500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,Otros servicios generales,332883500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",303022200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Transferencias internas y asignaciones al sector público,303022200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,A poderes,111529600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Subpartida Genérica,Legislativo,53003100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Subpartida Genérica,Judicial,58526500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,Diversas transferencias,191492600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Subpartida Genérica,Otras transferencias,191492600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Inversión pública,1074855100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Obra pública en bienes de dominio público,1074855100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,1074855100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Recursos asignados a municipios,2973031400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Participaciones,2973031400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,Otras participaciones,2973031400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Deuda pública,980423500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Concepto,Amortización de la deuda pública,980423500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,980423500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Egresos,Capítulo,Disponibilidad final,239734700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Tema,Total de ingresos,8260051300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Impuestos,351604500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Impuesto sobre los Ingresos,316309100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Impuesto sobre nómina,316309100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Impuestos sobre el Patrimonio,35049500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,28487900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,6561600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",245900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,245900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Derechos,269368700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",253788400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Registros,110600000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Registro civil,431400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,110168600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Certificaciones y constancias,2674200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Educación pública,2674200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Licencias y permisos,27301200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Empresas de transporte,27301200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Inspecciones,488300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Sanidad,488300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Servicios de vialidad y transporte,112724700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,112724700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Otros Derechos,15580300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Productos,269669300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Productos de tipo corriente,259176300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Arrendamientos,223062100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Intereses,34060200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Establecimientos y empresas,2054000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Establecimientos diversos,2054000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Productos de tipo capital,9639200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Enajenación o venta de bienes,9639200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,9639200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Otros productos,853800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Aprovechamientos,80742800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Aprovechamientos de tipo corriente,57072200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Rezagos,14396000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Recargos,4236300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Multas,38295800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,15300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Gastos de ejecución,128800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Otros aprovechamientos,23670600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Participaciones federales,3773210300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Otras participaciones,3773210300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Participaciones diversas,3773210300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Aportaciones federales,2274446600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Recursos federales reasignados,2274446600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Recursos federales diversos,2274446600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Subpartida Genérica,Otros recursos federales,2274446600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Capítulo,Financiamiento,1241009100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Concepto,Empréstitos,1241009100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,15,Ingresos,Partida Genérica,Empréstitos diversos,1241009100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Tema,Total de egresos,1241769709,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Capítulo,Servicios personales,385048456,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Concepto,Remuneraciones al personal,385048456,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Partida Genérica,Dependencias diversas,385048456,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Capítulo,Materiales y suministros,38648636,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Concepto,Materiales y suministros diversos,38648636,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Capítulo,Servicios generales,96116649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Concepto,Otros servicios generales,96116649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Partida Genérica,Otros servicios generales,96116649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",411362191,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Concepto,Transferencias internas y asignaciones al sector público,411362191,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Partida Genérica,Diversas transferencias,411362191,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Subpartida Genérica,Otras transferencias,411362191,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Capítulo,Inversión pública,301491325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Concepto,Obra pública en bienes de dominio público,301491325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,301491325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Capítulo,Deuda pública,9102452,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Concepto,Amortización de la deuda pública,9102452,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,9102452,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Tema,Total de ingresos,1241769709,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Capítulo,Impuestos,20363018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Impuestos sobre el Patrimonio,4519554,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,4519554,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",1788870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,1788870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Adicionales,14054594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Para obras de infraestructura urbana,14054594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,18950181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,18950181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Capítulo,Derechos,50539052,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",50539052,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Registros,26091988,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Registro civil,3299588,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,22792400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Certificaciones y constancias,668349,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Educación pública,668349,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Licencias y permisos,3334542,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Empresas de transporte,3334542,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Servicios de vialidad y transporte,20444173,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,20444173,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Capítulo,Productos,17032030,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Productos de tipo corriente,16795967,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Intereses,16511706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Establecimientos y empresas,284261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Establecimientos diversos,284261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Productos de tipo capital,134710,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Enajenación o venta de bienes,134710,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,134710,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Otros productos,101353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Capítulo,Aprovechamientos,18562608,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Concepto,Aprovechamientos de tipo corriente,17710217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1993,16,Ingresos,Partida Genérica,Rezagos,7418,Cifras Definitivas
