PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Partida Genérica,Otros servicios generales,105987000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",1384074000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Concepto,Transferencias internas y asignaciones al sector público,1384074000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Partida Genérica,Diversas transferencias,1384074000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Subpartida Genérica,Otras transferencias,1384074000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Capítulo,Inversión pública,338429000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Concepto,Obra pública en bienes de dominio público,338429000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,338429000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Capítulo,Deuda pública,172217000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Concepto,Amortización de la deuda pública,172217000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,172217000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Egresos,Capítulo,Disponibilidad final,8903000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Tema,Total de ingresos,2796774000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Impuestos,102334000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Impuesto sobre los Ingresos,68458000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Impuesto sobre nómina,68458000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Impuestos sobre el Patrimonio,18294000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,8113000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,10181000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",1117000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Actividades mercantiles,1117000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Adicionales,14465000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Para educación,14465000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,24396000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,24396000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Derechos,75298000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",70869000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Registros,35608000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Registro civil,3809000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,30243000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,1556000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Licencias y permisos,829000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Empresas de transporte,829000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Inspecciones,1096000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Sanidad,1096000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Servicios de vialidad y transporte,33336000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,33336000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Otros Derechos,4429000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Productos,30083000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Productos de tipo corriente,8691000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Intereses,8691000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Productos de tipo capital,21392000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Enajenación o venta de bienes,21392000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Bienes muebles,463000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Bienes inmuebles,20929000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Aprovechamientos,54179000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Aprovechamientos de tipo corriente,54179000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Recargos,34200000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,15524000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Gastos de ejecución,4455000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Participaciones federales,1258840000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Otras participaciones,1258840000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Participaciones diversas,1258840000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Aportaciones federales,835175000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Recursos federales reasignados,835175000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Recursos federales diversos,835175000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Subpartida Genérica,Otros recursos federales,835175000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Capítulo,Financiamiento,416469000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Concepto,Empréstitos,416469000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,26,Ingresos,Partida Genérica,Empréstitos diversos,416469000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Tema,Total de egresos,2973404217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Servicios personales,283380646,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Remuneraciones al personal,138417459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Dependencias diversas,138417459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Remuneraciones adicionales y especiales,144963187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,144963187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Materiales y suministros,63911226,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Materiales y suministros diversos,63911226,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Servicios generales,81057455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Servicios de arrendamiento,5464228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Otros arrendamientos,5464228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Otros servicios generales,75593227,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Otros servicios generales,75593227,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",1280101120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Transferencias internas y asignaciones al sector público,1280101120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Diversas transferencias,1280101120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Subpartida Genérica,Otras transferencias,1280101120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Inversión pública,169272384,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Obra pública en bienes de dominio público,169272384,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Edificación no habitacional,3304130,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Subpartida Genérica,Escuelas,945546,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Subpartida Genérica,Hospitales,2358584,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Construcción de vías de comunicación,42335537,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,123632717,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Recursos asignados a municipios,752873192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Participaciones,752873192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,Otras participaciones,752873192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Otros egresos,18906978,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Egresos diversos,18906978,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Deuda pública,104274159,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),104274159,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Partida Genérica,ADEFAS,104274159,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Egresos,Capítulo,Disponibilidad final,219627057,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Tema,Total de ingresos,2973404217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Impuestos,12276307,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Impuesto sobre los Ingresos,10240870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Impuesto sobre nómina,10240870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Impuestos sobre el Patrimonio,2035437,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,2035437,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,36082806,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,36082806,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Derechos,29982669,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",29982669,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Registros,11975033,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Registro civil,3831760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,8116222,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,27051,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Inspecciones,422662,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Sanidad,422662,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Servicios de vialidad y transporte,17584974,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,17584974,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Productos,46200601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Productos de tipo corriente,46196184,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Arrendamientos,147295,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Intereses,15760593,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Establecimientos y empresas,30288296,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Talleres gráficos,85486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Establecimientos diversos,30202810,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Otros productos,4417,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Aprovechamientos,25372337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Aprovechamientos de tipo corriente,22963806,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Rezagos,7650945,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Recargos,1996647,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Multas,4737633,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,1284239,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Gastos de ejecución,7294342,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Otros aprovechamientos,2408531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Participaciones federales,1896816059,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Otras participaciones,1896816059,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Participaciones diversas,1896816059,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Aportaciones federales,666696484,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Recursos federales reasignados,666696484,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Recursos federales diversos,666696484,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Subpartida Genérica,Otros recursos federales,666696484,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Financiamiento,80531300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Concepto,Empréstitos,80531300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Partida Genérica,Empréstitos diversos,80531300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,27,Ingresos,Capítulo,Disponibilidad inicial,179445654,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Tema,Total de egresos,2825679000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Servicios personales,369924000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Remuneraciones al personal,223350000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Dependencias diversas,223350000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Remuneraciones adicionales y especiales,146574000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,146574000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Materiales y suministros,32170000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Materiales y suministros diversos,32170000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Servicios generales,27470000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Servicios de arrendamiento,5020000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Otros arrendamientos,5020000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Otros servicios generales,22450000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Otros servicios generales,22450000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",1531580000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Transferencias internas y asignaciones al sector público,1531580000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,A instituciones del gobierno según función,1448528000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Subpartida Genérica,Instituciones y programas de educación,1448528000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Diversas transferencias,83052000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Subpartida Genérica,Otras transferencias,83052000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Inversión pública,422869000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Obra pública en bienes de dominio público,422869000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,422869000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Recursos asignados a municipios,314454000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Participaciones,252211000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Otras participaciones,252211000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Recursos reasignados a municipios,62243000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Recursos federales por convenio,62243000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Deuda pública,55385000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Concepto,Amortización de la deuda pública,55385000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,55385000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Egresos,Capítulo,Disponibilidad final,71827000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Tema,Total de ingresos,2825679000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Capítulo,Impuestos,105605000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Concepto,Impuesto sobre los Ingresos,104219000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Partida Genérica,Impuesto sobre nómina,104219000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",1386000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,1386000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,21312000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,21312000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Capítulo,Derechos,100555000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",99167000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Partida Genérica,Registros,34664000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Subpartida Genérica,Registro civil,32974000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,1690000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,28,Ingresos,Partida Genérica,Licencias y permisos,9544000,Cifras Definitivas
